Title,Artist,Album,Track,Year,Length,Size,Last Modified,Path,Filename,Genre
Polly,Nirvana,Nevermind,6,1991,177,14.75 MB,4/1/2011,D:\Music Library\Music (FLAC)\Nirvana\Nevermind\,06 Polly.flac,Rock
Breed,Nirvana,Nevermind,4,1991,184,21.42 MB,4/1/2011,D:\Music Library\Music (FLAC)\Nirvana\Nevermind\,04 Breed.flac,Rock
On a Plain,Nirvana,Nevermind,11,1991,196,22.02 MB,4/1/2011,D:\Music Library\Music (FLAC)\Nirvana\Nevermind\,11 On a Plain.flac,Rock
Stay Away,Nirvana,Nevermind,10,1991,213,23.64 MB,4/1/2011,D:\Music Library\Music (FLAC)\Nirvana\Nevermind\,10 Stay Away.flac,Rock
Come As You Are,Nirvana,Nevermind,3,1991,219,23.94 MB,4/1/2011,D:\Music Library\Music (FLAC)\Nirvana\Nevermind\,03 Come As You Are.flac,Rock
Drain You,Nirvana,Nevermind,8,1991,224,25.61 MB,4/1/2011,D:\Music Library\Music (FLAC)\Nirvana\Nevermind\,08 Drain You.flac,Rock
In Bloom,Nirvana,Nevermind,2,1991,255,30.15 MB,4/1/2011,D:\Music Library\Music (FLAC)\Nirvana\Nevermind\,02 In Bloom.flac,Rock
Lithium,Nirvana,Nevermind,5,1991,257,28.15 MB,4/1/2011,D:\Music Library\Music (FLAC)\Nirvana\Nevermind\,05 Lithium.flac,Rock
Smells Like Teen Spirit,Nirvana,Nevermind,1,1991,301,34.47 MB,4/1/2011,D:\Music Library\Music (FLAC)\Nirvana\Nevermind\,01 Smells Like Teen Spirit.flac,Rock
Oceans,Pearl Jam,Ten,7,1991,162,15.29 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pearl Jam\Ten\,07 Oceans.flac,Rock
Why Go,Pearl Jam,Ten,4,1991,200,24.59 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pearl Jam\Ten\,04 Why Go.flac,Rock
Porch,Pearl Jam,Ten,8,1991,211,23.92 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pearl Jam\Ten\,08 Porch.flac,Rock
Once,Pearl Jam,Ten,1,1991,232,25.56 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pearl Jam\Ten\,01 Once.flac,Rock
Deep,Pearl Jam,Ten,10,1991,258,30.00 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pearl Jam\Ten\,10 Deep.flac,Rock
Even Flow,Pearl Jam,Ten,2,1991,294,34.19 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pearl Jam\Ten\,02 Even Flow.flac,Rock
Garden,Pearl Jam,Ten,9,1991,299,31.95 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pearl Jam\Ten\,09 Garden.flac,Rock
Jeremy,Pearl Jam,Ten,6,1991,319,36.41 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pearl Jam\Ten\,06 Jeremy.flac,Rock
Alive,Pearl Jam,Ten,3,1991,341,40.98 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pearl Jam\Ten\,03 Alive.flac,Rock
Black,Pearl Jam,Ten,5,1991,344,35.88 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pearl Jam\Ten\,05 Black.flac,Rock
Release,Pearl Jam,Ten,11,1991,546,49.00 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pearl Jam\Ten\,11 Release.flac,Rock
Distance Equals Rate Times Time,Pixies,Trompe Le Monde,12,1991,84,9.92 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,12 Distance Equals Rate Times Time.flac,Rock
Palace of the Brine,Pixies,Trompe Le Monde,7,1991,94,10.91 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,07 Palace of the Brine.flac,Rock
Trompe Le Monde,Pixies,Trompe Le Monde,1,1991,107,11.92 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,01 Trompe Le Monde.flac,Rock
Planet of Sound,Pixies,Trompe Le Monde,2,1991,126,15.24 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,02 Planet of Sound.flac,Rock
Lovely Day,Pixies,Trompe Le Monde,13,1991,126,14.75 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,13 Lovely Day.flac,Rock
Subbacultcha,Pixies,Trompe Le Monde,11,1991,130,14.81 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,11 Subbacultcha.flac,Rock
Head On,Pixies,Trompe Le Monde,5,1991,134,14.73 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,05 Head On.flac,Rock
The Navajo Know,Pixies,Trompe Le Monde,15,1991,140,14.34 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,15 The Navajo Know.flac,Rock
Letter to Memphis,Pixies,Trompe Le Monde,8,1991,160,18.52 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,08 Letter to Memphis.flac,Rock
Bird Dream of the Olympus Mons,Pixies,Trompe Le Monde,9,1991,168,17.79 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,09 Bird Dream of the Olympus Mons.flac,Rock
Alec Eiffel,Pixies,Trompe Le Monde,3,1991,170,20.19 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,03 Alec Eiffel.flac,Rock
The Sad Punk,Pixies,Trompe Le Monde,4,1991,180,19.05 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,04 The Sad Punk.flac,Rock
U-Mass,Pixies,Trompe Le Monde,6,1991,181,20.99 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,06 U-Mass.flac,Rock
Space (I Believe In),Pixies,Trompe Le Monde,10,1991,259,27.68 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,10 Space (I Believe In).flac,Rock
Motorway to Roswell,Pixies,Trompe Le Monde,14,1991,284,32.39 MB,4/1/2011,D:\Music Library\Music (FLAC)\Pixies\Trompe Le Monde\,14 Motorway to Roswell.flac,Rock
Open Car,Porcupine Tree,Deadwing,7,2005,227,25.63 MB,4/1/2011,D:\Music Library\Music (FLAC)\Porcupine Tree\Deadwing\,07 Open Car.flac,Rock
Shallow,Porcupine Tree,Deadwing,2,2005,257,32.97 MB,4/1/2011,D:\Music Library\Music (FLAC)\Porcupine Tree\Deadwing\,02 Shallow.flac,Rock
Lazarus,Porcupine Tree,Deadwing,3,2005,259,26.64 MB,4/1/2011,D:\Music Library\Music (FLAC)\Porcupine Tree\Deadwing\,03 Lazarus.flac,Rock
Halo,Porcupine Tree,Deadwing,4,2005,279,34.01 MB,4/1/2011,D:\Music Library\Music (FLAC)\Porcupine Tree\Deadwing\,04 Halo.flac,Rock
She's Moved On,Porcupine Tree,Deadwing,10,2005,300,34.00 MB,4/1/2011,D:\Music Library\Music (FLAC)\Porcupine Tree\Deadwing\,10 She's Moved On.flac,Rock
Mellotron Scratch,Porcupine Tree,Deadwing,6,2005,417,40.82 MB,4/1/2011,D:\Music Library\Music (FLAC)\Porcupine Tree\Deadwing\,06 Mellotron Scratch.flac,Rock
The Start of Something Beautiful,Porcupine Tree,Deadwing,8,2005,460,49.22 MB,4/1/2011,D:\Music Library\Music (FLAC)\Porcupine Tree\Deadwing\,08 The Start of Something Beautiful.flac,Rock
Deadwing,Porcupine Tree,Deadwing,1,2005,587,65.69 MB,4/1/2011,D:\Music Library\Music (FLAC)\Porcupine Tree\Deadwing\,01 Deadwing.flac,Rock
Glass Arm Shattering,Porcupine Tree,Deadwing,9,2005,672,36.07 MB,4/1/2011,D:\Music Library\Music (FLAC)\Porcupine Tree\Deadwing\,09 Glass Arm Shattering.flac,Rock
Arriving Somewhere But Not Here,Porcupine Tree,Deadwing,5,2005,722,77.25 MB,4/1/2011,D:\Music Library\Music (FLAC)\Porcupine Tree\Deadwing\,05 Arriving Somewhere But Not Here.flac,Rock
River in the Road,Queens of the Stone Age,Era Vulgaris,10,2007,200,22.66 MB,4/1/2011,D:\Music Library\Music (FLAC)\Queens of the Stone Age\Era Vulgaris\,10 River in the Road.flac,Rock
3's & 7's,Queens of the Stone Age,Era Vulgaris,8,2007,214,26.03 MB,4/1/2011,D:\Music Library\Music (FLAC)\Queens of the Stone Age\Era Vulgaris\,08 3's & 7's.flac,Rock
"Sick, Sick, Sick",Queens of the Stone Age,Era Vulgaris,2,2007,215,25.88 MB,4/1/2011,D:\Music Library\Music (FLAC)\Queens of the Stone Age\Era Vulgaris\,"02 Sick, Sick, Sick.flac",Rock
Into the Hollow,Queens of the Stone Age,Era Vulgaris,4,2007,222,25.25 MB,4/1/2011,D:\Music Library\Music (FLAC)\Queens of the Stone Age\Era Vulgaris\,04 Into the Hollow.flac,Rock
I'm Designer,Queens of the Stone Age,Era Vulgaris,3,2007,244,28.36 MB,4/1/2011,D:\Music Library\Music (FLAC)\Queens of the Stone Age\Era Vulgaris\,03 I'm Designer.flac,Rock
Battery Acid,Queens of the Stone Age,Era Vulgaris,6,2007,246,29.59 MB,4/1/2011,D:\Music Library\Music (FLAC)\Queens of the Stone Age\Era Vulgaris\,06 Battery Acid.flac,Rock
Suture Up Your Future,Queens of the Stone Age,Era Vulgaris,9,2007,277,29.26 MB,4/1/2011,D:\Music Library\Music (FLAC)\Queens of the Stone Age\Era Vulgaris\,09 Suture Up Your Future.flac,Rock
"Run, Pig, Run",Queens of the Stone Age,Era Vulgaris,11,2007,279,31.79 MB,4/1/2011,D:\Music Library\Music (FLAC)\Queens of the Stone Age\Era Vulgaris\,"11 Run, Pig, Run.flac",Rock
Make It Wit Chu,Queens of the Stone Age,Era Vulgaris,7,2007,290,33.73 MB,4/1/2011,D:\Music Library\Music (FLAC)\Queens of the Stone Age\Era Vulgaris\,07 Make It Wit Chu.flac,Rock
Turnin' on the Screw,Queens of the Stone Age,Era Vulgaris,1,2007,320,39.01 MB,4/1/2011,D:\Music Library\Music (FLAC)\Queens of the Stone Age\Era Vulgaris\,01 Turnin' on the Screw.flac,Rock
Misfit Love,Queens of the Stone Age,Era Vulgaris,5,2007,340,40.52 MB,4/1/2011,D:\Music Library\Music (FLAC)\Queens of the Stone Age\Era Vulgaris\,05 Misfit Love.flac,Rock
Right on Time,Red Hot Chili Peppers,Californication,14,1999,113,14.01 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,14 Right on Time.flac,Rock
I Like Dirt,Red Hot Chili Peppers,Californication,10,1999,158,19.63 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,10 I Like Dirt.flac,Rock
Porcelain,Red Hot Chili Peppers,Californication,8,1999,164,16.58 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,08 Porcelain.flac,Rock
Get on Top,Red Hot Chili Peppers,Californication,5,1999,198,22.09 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,05 Get on Top.flac,Rock
Scar Tissue,Red Hot Chili Peppers,Californication,3,1999,217,25.29 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,03 Scar Tissue.flac,Rock
This Velvet Glove,Red Hot Chili Peppers,Californication,11,1999,225,27.11 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,11 This Velvet Glove.flac,Rock
Easily,Red Hot Chili Peppers,Californication,7,1999,231,30.81 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,07 Easily.flac,Rock
Around the World,Red Hot Chili Peppers,Californication,1,1999,239,29.89 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,01 Around the World.flac,Rock
Emit Remmus,Red Hot Chili Peppers,Californication,9,1999,240,29.07 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,09 Emit Remmus.flac,Rock
Purple Stain,Red Hot Chili Peppers,Californication,13,1999,253,29.81 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,13 Purple Stain.flac,Rock
Otherside,Red Hot Chili Peppers,Californication,4,1999,256,30.61 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,04 Otherside.flac,Rock
Parallel Universe,Red Hot Chili Peppers,Californication,2,1999,271,34.09 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,02 Parallel Universe.flac,Rock
Savior,Red Hot Chili Peppers,Californication,12,1999,292,32.53 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,12 Savior.flac,Rock
Californication,Red Hot Chili Peppers,Californication,6,1999,322,37.68 MB,4/1/2011,D:\Music Library\Music (FLAC)\Red Hot Chili Peppers\Californication\,06 Californication.flac,Rock
Limelight,Rush,Moving Pictures,4,1981,260,29.23 MB,4/1/2011,D:\Music Library\Music (FLAC)\Rush\Moving Pictures\,04 Limelight.flac,Rock
YYZ,Rush,Moving Pictures,3,1981,266,29.64 MB,4/1/2011,D:\Music Library\Music (FLAC)\Rush\Moving Pictures\,03 YYZ.flac,Rock
Tom Sawyer,Rush,Moving Pictures,1,1981,274,30.63 MB,4/1/2011,D:\Music Library\Music (FLAC)\Rush\Moving Pictures\,01 Tom Sawyer.flac,Rock
Witch Hunt,Rush,Moving Pictures,6,1981,286,26.43 MB,4/1/2011,D:\Music Library\Music (FLAC)\Rush\Moving Pictures\,06 Witch Hunt.flac,Rock
Vital Signs,Rush,Moving Pictures,7,1981,286,29.05 MB,4/1/2011,D:\Music Library\Music (FLAC)\Rush\Moving Pictures\,07 Vital Signs.flac,Rock
Red Barchetta,Rush,Moving Pictures,2,1981,370,38.72 MB,4/1/2011,D:\Music Library\Music (FLAC)\Rush\Moving Pictures\,02 Red Barchetta.flac,Rock
The Camera Eye,Rush,Moving Pictures,5,1981,661,68.72 MB,4/1/2011,D:\Music Library\Music (FLAC)\Rush\Moving Pictures\,05 The Camera Eye.flac,Rock
Well Thought Out Twinkles,Silversun Pickups,Carnavas,2,2006,242,29.74 MB,12/2/2012,D:\Music Library\Music (FLAC)\Silversun Pickups\Carnavas\,02 Well Thought Out Twinkles.flac,Rock
Melatonin,Silversun Pickups,Carnavas,1,2006,245,31.42 MB,12/2/2012,D:\Music Library\Music (FLAC)\Silversun Pickups\Carnavas\,01 Melatonin.flac,Rock
Waste It On,Silversun Pickups,Carnavas,6,2006,254,31.46 MB,12/2/2012,D:\Music Library\Music (FLAC)\Silversun Pickups\Carnavas\,06 Waste It On.flac,Rock
Checkered Floor,Silversun Pickups,Carnavas,3,2006,291,33.42 MB,12/2/2012,D:\Music Library\Music (FLAC)\Silversun Pickups\Carnavas\,03 Checkered Floor.flac,Rock
Dream at Tempo 119,Silversun Pickups,Carnavas,9,2006,292,33.27 MB,12/2/2012,D:\Music Library\Music (FLAC)\Silversun Pickups\Carnavas\,09 Dream at Tempo 119.flac,Rock
Little Lover's so Polite,Silversun Pickups,Carnavas,4,2006,299,34.36 MB,12/2/2012,D:\Music Library\Music (FLAC)\Silversun Pickups\Carnavas\,04 Little Lover's so Polite.flac,Rock
Future Foe Scenarios,Silversun Pickups,Carnavas,5,2006,321,38.79 MB,12/2/2012,D:\Music Library\Music (FLAC)\Silversun Pickups\Carnavas\,05 Future Foe Scenarios.flac,Rock
Three Seed,Silversun Pickups,Carnavas,10,2006,341,35.53 MB,12/2/2012,D:\Music Library\Music (FLAC)\Silversun Pickups\Carnavas\,10 Three Seed.flac,Rock
Lazy Eye,Silversun Pickups,Carnavas,7,2006,354,40.43 MB,12/2/2012,D:\Music Library\Music (FLAC)\Silversun Pickups\Carnavas\,07 Lazy Eye.flac,Rock
Rusted Wheel,Silversun Pickups,Carnavas,8,2006,361,38.18 MB,12/2/2012,D:\Music Library\Music (FLAC)\Silversun Pickups\Carnavas\,08 Rusted Wheel.flac,Rock
Common Reactor,Silversun Pickups,Carnavas,11,2006,361,41.21 MB,12/2/2012,D:\Music Library\Music (FLAC)\Silversun Pickups\Carnavas\,11 Common Reactor.flac,Rock
Nic Fit,Sonic Youth,Dirty,10,1992,60,6.31 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,10 Nic Fit.flac,Rock
100%,Sonic Youth,Dirty,1,1992,149,16.49 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,01 100%.flac,Rock
Créme Brûlèe,Sonic Youth,Dirty,15,1992,153,14.92 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,15 Créme Brûlèe.flac,Rock
Swimsuit Issue,Sonic Youth,Dirty,2,1992,179,19.42 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,02 Swimsuit Issue.flac,Rock
Drunken Butterfly,Sonic Youth,Dirty,4,1992,184,21.28 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,04 Drunken Butterfly.flac,Rock
Wish Fulfillment,Sonic Youth,Dirty,6,1992,207,22.23 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,06 Wish Fulfillment.flac,Rock
Youth Against Fascism,Sonic Youth,Dirty,9,1992,217,24.37 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,09 Youth Against Fascism.flac,Rock
J.C.,Sonic Youth,Dirty,13,1992,243,26.01 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,13 J.C..flac,Rock
"Orange Rolls, Angel's Spit",Sonic Youth,Dirty,8,1992,259,29.44 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,"08 Orange Rolls, Angel's Spit.flac",Rock
Purr,Sonic Youth,Dirty,14,1992,262,31.59 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,14 Purr.flac,Rock
Chapel Hill,Sonic Youth,Dirty,12,1992,288,34.06 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,12 Chapel Hill.flac,Rock
Shoot,Sonic Youth,Dirty,5,1992,317,35.03 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,05 Shoot.flac,Rock
Theresa's Sound-World,Sonic Youth,Dirty,3,1992,329,36.44 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,03 Theresa's Sound-World.flac,Rock
On the Strip,Sonic Youth,Dirty,11,1992,342,37.61 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,11 On the Strip.flac,Rock
Sugar Kane,Sonic Youth,Dirty,7,1992,357,40.12 MB,4/1/2011,D:\Music Library\Music (FLAC)\Sonic Youth\Dirty\,07 Sugar Kane.flac,Rock
Face Pollution,Soundgarden,Badmotorfinger,5,1991,144,16.89 MB,4/1/2011,D:\Music Library\Music (FLAC)\Soundgarden\Badmotorfinger\,05 Face Pollution.flac,Rock
Room a Thousand Years Wide,Soundgarden,Badmotorfinger,8,1991,246,29.61 MB,4/1/2011,D:\Music Library\Music (FLAC)\Soundgarden\Badmotorfinger\,08 Room a Thousand Years Wide.flac,Rock
Somewhere,Soundgarden,Badmotorfinger,6,1991,261,29.42 MB,4/1/2011,D:\Music Library\Music (FLAC)\Soundgarden\Badmotorfinger\,06 Somewhere.flac,Rock
Rusty Cage,Soundgarden,Badmotorfinger,1,1991,266,30.79 MB,4/1/2011,D:\Music Library\Music (FLAC)\Soundgarden\Badmotorfinger\,01 Rusty Cage.flac,Rock
Outshined,Soundgarden,Badmotorfinger,2,1991,310,36.09 MB,4/1/2011,D:\Music Library\Music (FLAC)\Soundgarden\Badmotorfinger\,02 Outshined.flac,Rock
Jesus Christ Pose,Soundgarden,Badmotorfinger,4,1991,351,37.70 MB,4/1/2011,D:\Music Library\Music (FLAC)\Soundgarden\Badmotorfinger\,04 Jesus Christ Pose.flac,Rock
Searching With My Good Eye Closed,Soundgarden,Badmotorfinger,7,1991,391,39.11 MB,4/1/2011,D:\Music Library\Music (FLAC)\Soundgarden\Badmotorfinger\,07 Searching With My Good Eye Closed.flac,Rock
Slaves & Bulldozers,Soundgarden,Badmotorfinger,3,1991,416,47.83 MB,4/1/2011,D:\Music Library\Music (FLAC)\Soundgarden\Badmotorfinger\,03 Slaves & Bulldozers.flac,Rock
"Get Me Away from Here, I'm Dying",Belle and Sebastian,If You're Feeling Sinister,6,1996,205,20.62 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\If You're Feeling Sinister\,"06 Get Me Away from Here, I'm Dying.flac",Singer/Songwriter
Judy and the Dream of Horses,Belle and Sebastian,If You're Feeling Sinister,10,1996,221,21.88 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\If You're Feeling Sinister\,10 Judy and the Dream of Horses.flac,Singer/Songwriter
Mayfly,Belle and Sebastian,If You're Feeling Sinister,8,1996,222,23.21 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\If You're Feeling Sinister\,08 Mayfly.flac,Singer/Songwriter
Seeing Other People,Belle and Sebastian,If You're Feeling Sinister,2,1996,228,23.19 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\If You're Feeling Sinister\,02 Seeing Other People.flac,Singer/Songwriter
Me and the Major,Belle and Sebastian,If You're Feeling Sinister,3,1996,232,25.35 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\If You're Feeling Sinister\,03 Me and the Major.flac,Singer/Songwriter
The Fox in the Snow,Belle and Sebastian,If You're Feeling Sinister,5,1996,251,21.15 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\If You're Feeling Sinister\,05 The Fox in the Snow.flac,Singer/Songwriter
Like Dylan in the Movies,Belle and Sebastian,If You're Feeling Sinister,4,1996,254,24.93 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\If You're Feeling Sinister\,04 Like Dylan in the Movies.flac,Singer/Songwriter
The Boy Done Wrong Again,Belle and Sebastian,If You're Feeling Sinister,9,1996,258,23.11 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\If You're Feeling Sinister\,09 The Boy Done Wrong Again.flac,Singer/Songwriter
The Stars of Track and Field,Belle and Sebastian,If You're Feeling Sinister,1,1996,288,24.31 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\If You're Feeling Sinister\,01 The Stars of Track and Field.flac,Singer/Songwriter
If You're Feeling Sinister,Belle and Sebastian,If You're Feeling Sinister,7,1996,321,29.22 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\If You're Feeling Sinister\,07 If You're Feeling Sinister.flac,Singer/Songwriter
Is It Wicked Not to Care?,Belle and Sebastian,The Boy With the Arab Strap,3,1998,202,20.45 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\The Boy With the Arab Strap\,03 Is It Wicked Not to Care.flac,Singer/Songwriter
Sleep the Clock Around,Belle and Sebastian,The Boy With the Arab Strap,2,1998,298,29.57 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\The Boy With the Arab Strap\,02 Sleep the Clock Around.flac,Singer/Songwriter
It Could Have Been a Brilliant Career,Belle and Sebastian,The Boy With the Arab Strap,1,1998,143,12.78 MB,4/1/2011,D:\Music Library\Music (FLAC)\Belle and Sebastian\The Boy With the Arab Strap\,01 It Could Have Been a Brilliant Career.flac,Singer/Songwriter
From a Buick 6,Bob Dylan,Highway 61 Revisited,4,1987,199,21.50 MB,4/1/2011,D:\Music Library\Music (FLAC)\Bob Dylan\Highway 61 Revisited\,04 From a Buick 6.flac,Singer/Songwriter
Highway 61 Revisited,Bob Dylan,Highway 61 Revisited,7,1987,210,21.62 MB,4/1/2011,D:\Music Library\Music (FLAC)\Bob Dylan\Highway 61 Revisited\,07 Highway 61 Revisited.flac,Singer/Songwriter
"It Takes a Lot to Laugh, It Takes a Train to Cry",Bob Dylan,Highway 61 Revisited,3,1987,249,26.23 MB,4/1/2011,D:\Music Library\Music (FLAC)\Bob Dylan\Highway 61 Revisited\,"03 It Takes a Lot to Laugh, It Takes a Train to Cry.flac",Singer/Songwriter
Queen Jane Approximately,Bob Dylan,Highway 61 Revisited,6,1987,332,35.03 MB,4/1/2011,D:\Music Library\Music (FLAC)\Bob Dylan\Highway 61 Revisited\,06 Queen Jane Approximately.flac,Singer/Songwriter
Just Like Tom Thumb's Blues,Bob Dylan,Highway 61 Revisited,8,1987,332,33.74 MB,4/1/2011,D:\Music Library\Music (FLAC)\Bob Dylan\Highway 61 Revisited\,08 Just Like Tom Thumb's Blues.flac,Singer/Songwriter
Ballad of a Thin Man,Bob Dylan,Highway 61 Revisited,5,1987,359,36.51 MB,4/1/2011,D:\Music Library\Music (FLAC)\Bob Dylan\Highway 61 Revisited\,05 Ballad of a Thin Man.flac,Singer/Songwriter
Tombstone Blues,Bob Dylan,Highway 61 Revisited,2,1987,361,41.83 MB,4/1/2011,D:\Music Library\Music (FLAC)\Bob Dylan\Highway 61 Revisited\,02 Tombstone Blues.flac,Singer/Songwriter
Like a Rolling Stone,Bob Dylan,Highway 61 Revisited,1,1987,373,40.35 MB,4/1/2011,D:\Music Library\Music (FLAC)\Bob Dylan\Highway 61 Revisited\,01 Like a Rolling Stone.flac,Singer/Songwriter
Desolation Row,Bob Dylan,Highway 61 Revisited,9,1987,684,73.98 MB,4/1/2011,D:\Music Library\Music (FLAC)\Bob Dylan\Highway 61 Revisited\,09 Desolation Row.flac,Singer/Songwriter
Team,Bon Iver,"For Emma, Forever Ago",7,2007,117,10.39 MB,9/9/2011,"D:\Music Library\Music (FLAC)\Bon Iver\For Emma, Forever Ago\",07 Team.flac,Singer/Songwriter
